ID_ND	Database	PubMLST_id	NCBI_assembly_accession	Species	Isolate.Name	Aliases	Country	Continent	Region	Source	Year	Source_harmonized
ND_NC0917	NCBI	NA	GCF_032026125.1	Cronobacter sakazakii	Cron-b10	ASM3202612v1	China	Asia		raw milk	2022	Food and Food Ingredients
ND_NC0918	NCBI	NA	GCF_032026185.1	Cronobacter sakazakii	Cron-b21	ASM3202618v1	China	Asia		bedding	2022	Environmental Samples
ND_NC0919	NCBI	NA	GCF_032026225.1	Cronobacter sakazakii	Cron-b20	ASM3202622v1	China	Asia		bedding	2022	Environmental Samples
ND_NC0920	NCBI	NA	GCF_032026325.1	Cronobacter sakazakii	Cron-b41	ASM3202632v1	China	Asia		bedding	2022	Environmental Samples
ND_NC0921	NCBI	NA	GCF_032026345.1	Cronobacter sakazakii	Cron-b18	ASM3202634v1	China	Asia		feces	2022	Clinical and Medical Samples
ND_NC0922	NCBI	NA	GCF_032026425.1	Cronobacter sakazakii	Cron-b37	ASM3202642v1	China	Asia		ensilage	2022	Environmental Samples
ND_NC0923	NCBI	NA	GCF_032026485.1	Cronobacter sakazakii	Cron-b36	ASM3202648v1	China	Asia		ensilage	2022	Environmental Samples
ND_NC0924	NCBI	NA	GCF_032026525.1	Cronobacter sakazakii	Cron-b33	ASM3202652v1	China	Asia		ensilage	2022	Environmental Samples
ND_NC0925	NCBI	NA	GCF_032026585.1	Cronobacter sakazakii	Cron-b45	ASM3202658v1	China	Asia		bedding	2022	Environmental Samples
ND_NC0926	NCBI	NA	GCF_032026625.1	Cronobacter sakazakii	Cron-b44	ASM3202662v1	China	Asia		bedding	2022	Environmental Samples
ND_NC0927	NCBI	NA	GCF_032026645.1	Cronobacter sakazakii	Cron-b43	ASM3202664v1	China	Asia		bedding	2022	Environmental Samples
ND_NC0928	NCBI	NA	GCF_032026765.1	Cronobacter sakazakii	Cron-b28	ASM3202676v1	China	Asia		ensilage	2022	Environmental Samples
ND_NC0929	NCBI	NA	GCF_032026785.1	Cronobacter sakazakii	Cron-b42	ASM3202678v1	China	Asia		feces	2022	Clinical and Medical Samples
ND_NC0930	NCBI	NA	GCF_032026805.1	Cronobacter sakazakii	Cron-b26	ASM3202680v1	China	Asia		ensilage	2022	Environmental Samples
ND_NC0931	NCBI	NA	GCF_032026845.1	Cronobacter sakazakii	Cron-b9	ASM3202684v1	China	Asia		raw milk	2022	Food and Food Ingredients
ND_NC0932	NCBI	NA	GCF_032026885.1	Cronobacter sakazakii	Cron-b4	ASM3202688v1	China	Asia		bedding	2022	Environmental Samples
ND_NC0933	NCBI	NA	GCF_032026905.1	Cronobacter sakazakii	Cron-b6	ASM3202690v1	China	Asia		bedding	2022	Environmental Samples
ND_NC0934	NCBI	NA	GCF_033053585.1	Cronobacter sakazakii	CFS1160	ASM3305358v1	Ireland	Europe		Swab sample from powdered infant formula factory	2012	Environmental Samples
ND_NC0935	NCBI	NA	GCF_033053595.1	Cronobacter sakazakii	CFS1328	ASM3305359v1	Ireland	Europe		Swab sample from powdered infant formula factory	2015	Environmental Samples
ND_NC0936	NCBI	NA	GCF_033053605.1	Cronobacter sakazakii	CFS1362	ASM3305360v1	Ireland	Europe		Swab sample from powdered infant formula factory	2015	Environmental Samples
ND_NC0937	NCBI	NA	GCF_033053645.1	Cronobacter sakazakii	CFS1322	ASM3305364v1	Ireland	Europe		Swab sample from powdered infant formula factory	2015	Environmental Samples
ND_NC0938	NCBI	NA	GCF_033053805.1	Cronobacter sakazakii	CFS1161	ASM3305380v1	Ireland	Europe		Swab sample from powdered infant formula factory	2012	Environmental Samples
ND_NC0939	NCBI	NA	GCF_033053815.1	Cronobacter sakazakii	CFS1169	ASM3305381v1	Ireland	Europe		Swab sample from powdered infant formula factory	2012	Environmental Samples
ND_NC0940	NCBI	NA	GCF_033053835.1	Cronobacter sakazakii	CFS1159	ASM3305383v1	Ireland	Europe		Swab sample from powdered infant formula factory	2012	Environmental Samples
ND_NC0941	NCBI	NA	GCF_033053885.1	Cronobacter sakazakii	CFS1158	ASM3305388v1	Ireland	Europe		Swab sample from powdered infant formula factory	2012	Environmental Samples
ND_NC0942	NCBI	NA	GCF_033053905.1	Cronobacter sakazakii	CFS1304	ASM3305390v1	Ireland	Europe		Swab sample from powdered infant formula factory	2015	Environmental Samples
ND_NC0943	NCBI	NA	GCF_033053985.1	Cronobacter sakazakii	CFS1297	ASM3305398v1	Ireland	Europe		Swab sample from powdered infant formula factory	2015	Environmental Samples
ND_NC0944	NCBI	NA	GCF_033054025.1	Cronobacter sakazakii	CFS1155	ASM3305402v1	Ireland	Europe		Swab sample from powdered infant formula factory	2012	Environmental Samples
ND_NC0945	NCBI	NA	GCF_033054045.1	Cronobacter sakazakii	CFS1157	ASM3305404v1	Ireland	Europe		Swab sample from powdered infant formula factory	2012	Environmental Samples
ND_NC0946	NCBI	NA	GCF_033054075.1	Cronobacter sakazakii	CFS1156	ASM3305407v1	Ireland	Europe		Swab sample from powdered infant formula factory	2012	Environmental Samples
ND_NC0947	NCBI	NA	GCF_033054105.1	Cronobacter sakazakii	CFS1370	ASM3305410v1	Ireland	Europe		Swab sample from powdered infant formula factory	2015	Environmental Samples
ND_NC0948	NCBI	NA	GCF_033054135.1	Cronobacter sakazakii	CFS1154	ASM3305413v1	Ireland	Europe		Swab sample from powdered infant formula factory	2012	Environmental Samples
ND_NC0949	NCBI	NA	GCF_033054225.1	Cronobacter sakazakii	CFS1377	ASM3305422v1	Ireland	Europe		Swab sample from powdered infant formula factory	2015	Environmental Samples
ND_NC0950	NCBI	NA	GCF_033054235.1	Cronobacter sakazakii	CFS2788	ASM3305423v1	Netherlands	Europe		Powdered Infant formula	2011	Food and Food Ingredients
ND_NC0951	NCBI	NA	GCF_033795295.1	Cronobacter sakazakii	B1	ASM3379529v1	China	Asia		noodles	2023	Food and Food Ingredients
ND_NC0953	NCBI	NA	GCF_033798465.1	Cronobacter sakazakii	B6	ASM3379846v1	China	Asia		noodles	2023	Food and Food Ingredients
ND_NC0954	NCBI	NA	GCF_033798485.1	Cronobacter sakazakii	B8	ASM3379848v1	China	Asia		noodles	2023	Food and Food Ingredients
ND_NC0955	NCBI	NA	GCF_033798505.1	Cronobacter sakazakii	J12	ASM3379850v1	China	Asia		rice flour	2018	Food and Food Ingredients
ND_NC0957	NCBI	NA	GCF_034366645.1	Cronobacter sakazakii	J11	ASM3436664v1	China	Asia		rice flour	2018	Food and Food Ingredients
ND_NC0958	NCBI	NA	GCF_034513645.1	Cronobacter sakazakii	SK012	ASM3451364v1	Thailand	Asia		nasopharynx	2019	Clinical and Medical Samples
ND_NC0959	NCBI	NA	GCF_035796055.1	Cronobacter sakazakii	F22	ASM3579605v1	China	Asia		food	2022	Food and Food Ingredients
ND_NC0960	NCBI	NA	GCF_035796075.1	Cronobacter sakazakii	F23	ASM3579607v1	China	Asia		food	2022	Food and Food Ingredients
ND_NC0962	NCBI	NA	GCF_035796175.1	Cronobacter sakazakii	F16	ASM3579617v1	China	Asia		food	2022	Food and Food Ingredients
ND_NC0963	NCBI	NA	GCF_035796195.1	Cronobacter sakazakii	F15	ASM3579619v1	China	Asia		food	2022	Food and Food Ingredients
ND_NC0964	NCBI	NA	GCF_040830865.1	Cronobacter sakazakii	FA-08	ASM4083086v1	Mexico	North America			2021	Unknown and Unclassified Sources
ND_NC0965	NCBI	NA	GCF_041222885.1	Cronobacter sakazakii	ATCC 29544	ASM4122288v1	USA	North America		throat	Unknown	Clinical and Medical Samples
ND_NC0966	NCBI	NA	GCF_041222895.1	Cronobacter sakazakii	ATCC 29004	ASM4122289v1	USA	North America		unknown	Unknown	Unknown and Unclassified Sources
ND_NC0967	NCBI	NA	GCF_041363375.1	Cronobacter sakazakii	ECOCDS16	ASM4136337v1	India	Asia		Raw Milk	2024	Food and Food Ingredients
ND_NC0968	NCBI	NA	GCF_041409695.1	Cronobacter sakazakii	ES191	AgR_ES191	New Zealand	Oceania		food spoilage	2011	Food and Food Ingredients
ND_NC0969	NCBI	NA	GCF_046272085.1	Cronobacter sakazakii	GTVSS-021	ASM4627208v1	Unknown	Unknown		missing	1996	Unknown and Unclassified Sources
ND_NC0970	NCBI	NA	GCF_900447395.1	Cronobacter sakazakii	NCTC11467	28237_B02	Unknown	Unknown		not available: to be reported later	Unknown	Unknown and Unclassified Sources
ND_NC0971	NCBI	NA	GCF_900447495.1	Cronobacter sakazakii	NCTC9238	58901_B01	Unknown	Unknown		Abdominal pus	1953	Clinical and Medical Samples
ND_NC0972	NCBI	NA	GCF_902387375.1	Cronobacter sakazakii		UHGG_MGYG-HGUT-02460	Unknown	Unknown		human gut	Unknown	Clinical and Medical Samples
ND_NC0974	NCBI	NA	GCA_001735615.2	Cronobacter sakazakii	MOD1-GK1025B	ASM173561v2	Germany	Europe		environmental	Unknown	Environmental Samples
ND_NC0977	NCBI	NA	GCA_001971245.1	Cronobacter sakazakii	978	ASM197124v1	United Kingdom	Europe		Enteral feeding tube isolate	2007	Clinical and Medical Samples
ND_NC0983	NCBI	NA	GCA_007845755.1	Cronobacter sakazakii	MOD1_Md27gN	ASM784575v1	USA	North America		fly gut	2012	Animal and Biological Sources
ND_NC0984	NCBI	NA	GCA_008805115.1	Cronobacter sakazakii	MOD1_CQ32	ASM880511v1	Ireland	Europe		environmental swab sponge powder infant formula manufacturing facility	2012	Environmental Samples
ND_NC0985	NCBI	NA	GCA_008805125.1	Cronobacter sakazakii	MOD1_CQ14	ASM880512v1	Ireland	Europe		environmental swab sponge powder infant formula manufacturing facility	2011	Environmental Samples
ND_NC0986	NCBI	NA	GCA_008805135.1	Cronobacter sakazakii	MOD1_CQ19	ASM880513v1	Ireland	Europe		environmental swab sponge powder infant formula manufacturing facility	2011	Environmental Samples
ND_NC0987	NCBI	NA	GCA_008805175.1	Cronobacter sakazakii	MOD1_CQ39	ASM880517v1	Ireland	Europe		environmental swab sponge powder infant formula manufacturing facility	2012	Environmental Samples
ND_NC0988	NCBI	NA	GCA_008805195.1	Cronobacter sakazakii	MOD1_Comp128	ASM880519v1	USA	North America		environmental swab sponge dairy powder manufacturing facility	2014	Environmental Samples
ND_NC0989	NCBI	NA	GCA_008805215.1	Cronobacter sakazakii	CFSAN019564	ASM880521v1	USA	North America		environmental swab	2014	Environmental Samples
ND_NC0990	NCBI	NA	GCA_008805235.1	Cronobacter sakazakii	MOD1_Comp67	ASM880523v1	USA	North America		environmental swab sponge dairy powder manufacturing facility	2014	Environmental Samples
ND_NC0991	NCBI	NA	GCA_008805255.1	Cronobacter sakazakii	CFSAN022298	ASM880525v1	USA	North America		environmental swab	2014	Environmental Samples
ND_NC0992	NCBI	NA	GCA_008805275.1	Cronobacter sakazakii	CFSAN019558	ASM880527v1	USA	North America		environmental swab	2014	Environmental Samples
ND_NC0993	NCBI	NA	GCA_008805295.1	Cronobacter sakazakii	CFSAN022310	ASM880529v1	USA	North America		environmental swab	2014	Environmental Samples
ND_NC0994	NCBI	NA	GCA_008805315.1	Cronobacter sakazakii	MOD1_Comp62	ASM880531v1	USA	North America		environmental swab sponge dairy powder manufacturing facility	2014	Environmental Samples
ND_NC0995	NCBI	NA	GCA_008805335.1	Cronobacter sakazakii	MOD1_Comp36	ASM880533v1	USA	North America		environmental swab sponge dairy powder manufacturing facility	2014	Environmental Samples
ND_NC0996	NCBI	NA	GCA_008805355.1	Cronobacter sakazakii	MOD1_Comp13	ASM880535v1	USA	North America		environmental swab sponge dairy powder manufacturing facility	2014	Environmental Samples
ND_NC0997	NCBI	NA	GCA_008805375.1	Cronobacter sakazakii	MOD1_Comp60	ASM880537v1	USA	North America		environmental swab sponge dairy powder manufacturing facility	2014	Environmental Samples
ND_NC0998	NCBI	NA	GCA_008805395.1	Cronobacter sakazakii	MOD1_Comp33	ASM880539v1	USA	North America		environmental swab sponge dairy powder manufacturing facility	2014	Environmental Samples
ND_NC0999	NCBI	NA	GCA_008805415.1	Cronobacter sakazakii	MOD1_Comp10	ASM880541v1	USA	North America		environmental swab sponge dairy powder manufacturing facility	2014	Environmental Samples
ND_NC1000	NCBI	NA	GCA_008805435.1	Cronobacter sakazakii	MOD1_Comp4	ASM880543v1	USA	North America		environmental swab sponge dairy powder manufacturing facility	2014	Environmental Samples
ND_NC1001	NCBI	NA	GCA_008805455.1	Cronobacter sakazakii	MOD1_Comp1	ASM880545v1	USA	North America		environmental swab sponge dairy powder manufacturing facility	2014	Environmental Samples
ND_NC1002	NCBI	NA	GCA_008805465.1	Cronobacter sakazakii	MOD1_GK964	ASM880546v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC1003	NCBI	NA	GCA_008805495.1	Cronobacter sakazakii	MOD1_Comp9	ASM880549v1	USA	North America		environmental swab sponge dairy powder manufacturing facility	2014	Environmental Samples
ND_NC1004	NCBI	NA	GCA_008805525.1	Cronobacter sakazakii	MOD1_GK963	ASM880552v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC1005	NCBI	NA	GCA_008805555.1	Cronobacter sakazakii	MOD1_GK959	ASM880555v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC1006	NCBI	NA	GCA_008805575.1	Cronobacter sakazakii	MOD1_GK956	ASM880557v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC1007	NCBI	NA	GCA_008805595.1	Cronobacter sakazakii	MOD1_GK957	ASM880559v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC1008	NCBI	NA	GCA_008805615.1	Cronobacter sakazakii	MOD1_GK958	ASM880561v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC1009	NCBI	NA	GCA_008805635.1	Cronobacter sakazakii	MOD1_GK953	ASM880563v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC1010	NCBI	NA	GCA_008805655.1	Cronobacter sakazakii	MOD1_GK951	ASM880565v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC1011	NCBI	NA	GCA_008805675.1	Cronobacter sakazakii	MOD1_GK952	ASM880567v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC1012	NCBI	NA	GCA_008805695.1	Cronobacter sakazakii	MOD1_GK950	ASM880569v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC1013	NCBI	NA	GCA_008805715.1	Cronobacter sakazakii	MOD1_GK954	ASM880571v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC1014	NCBI	NA	GCA_008805735.1	Cronobacter sakazakii	MOD1_GK8012	ASM880573v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC1015	NCBI	NA	GCA_008805755.1	Cronobacter sakazakii	MOD1_GK1159	ASM880575v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC1016	NCBI	NA	GCA_008805775.1	Cronobacter sakazakii	MOD1_GK8011	ASM880577v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC1017	NCBI	NA	GCA_008805795.1	Cronobacter sakazakii	MOD1_GK798	ASM880579v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC1018	NCBI	NA	GCA_008805805.1	Cronobacter sakazakii	MOD1_GK1263	ASM880580v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC1019	NCBI	NA	GCA_008805835.1	Cronobacter sakazakii	MOD1_GK1264	ASM880583v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC1020	NCBI	NA	GCA_008805855.1	Cronobacter sakazakii	MOD1_GK1157	ASM880585v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC1021	NCBI	NA	GCA_008805875.1	Cronobacter sakazakii	MOD1_GK1158	ASM880587v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC1022	NCBI	NA	GCA_008805895.1	Cronobacter sakazakii	MOD1_GK1155	ASM880589v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC1023	NCBI	NA	GCA_008805915.1	Cronobacter sakazakii	MOD1_GK1154	ASM880591v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC1024	NCBI	NA	GCA_008805935.1	Cronobacter sakazakii	MOD1_GK1156	ASM880593v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC1025	NCBI	NA	GCA_008805955.1	Cronobacter sakazakii	MOD1_GK1036	ASM880595v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC1026	NCBI	NA	GCA_008805975.1	Cronobacter sakazakii	MOD1_GK1032	ASM880597v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC1027	NCBI	NA	GCA_008805995.1	Cronobacter sakazakii	MOD1_GK1033	ASM880599v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC1028	NCBI	NA	GCA_008806015.1	Cronobacter sakazakii	MOD1_GK960	ASM880601v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC1029	NCBI	NA	GCA_008806035.1	Cronobacter sakazakii	MOD1_GK793	ASM880603v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC1030	NCBI	NA	GCA_008806055.1	Cronobacter sakazakii	MOD1_GK1261	ASM880605v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC1031	NCBI	NA	GCA_008806075.1	Cronobacter sakazakii	MOD1_GK1260	ASM880607v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC1032	NCBI	NA	GCA_008806095.1	Cronobacter sakazakii	MOD1_GK1259	ASM880609v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC1033	NCBI	NA	GCA_008806115.1	Cronobacter sakazakii	MOD1_GK1160	ASM880611v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC1034	NCBI	NA	GCA_008806135.1	Cronobacter sakazakii	MOD1_4963-71	ASM880613v1	USA	North America		stool	1971	Clinical and Medical Samples
ND_NC1035	NCBI	NA	GCA_008806155.1	Cronobacter sakazakii	MOD1-305	ASM880615v1	USA	North America		Not Provided	Unknown	Unknown and Unclassified Sources
ND_NC1036	NCBI	NA	GCA_008806175.1	Cronobacter sakazakii	MOD1-206	ASM880617v1	USA	North America		Not Provided	Unknown	Unknown and Unclassified Sources
ND_NC1037	NCBI	NA	GCA_008806195.1	Cronobacter sakazakii	MOD1-302	ASM880619v1	USA	North America		Not Provided	Unknown	Unknown and Unclassified Sources
ND_NC1038	NCBI	NA	GCA_008806215.1	Cronobacter sakazakii	MOD1-E837	ASM880621v1	USA	North America		Not Provided	Unknown	Unknown and Unclassified Sources
ND_NC1039	NCBI	NA	GCA_008806235.1	Cronobacter sakazakii	MOD1-ES34	ASM880623v1	USA	North America		Not Provided	2002	Unknown and Unclassified Sources
ND_NC1040	NCBI	NA	GCA_008806255.1	Cronobacter sakazakii	MOD1-E657	ASM880625v1	USA	North America		Not Provided	Unknown	Unknown and Unclassified Sources
ND_NC1041	NCBI	NA	GCA_008806275.1	Cronobacter sakazakii	MOD1-ES32	ASM880627v1	USA	North America		Not Provided	2002	Unknown and Unclassified Sources
ND_NC1042	NCBI	NA	GCA_008806295.1	Cronobacter sakazakii	MOD1-ES33	ASM880629v1	USA	North America		Not Provided	2002	Unknown and Unclassified Sources
ND_NC1043	NCBI	NA	GCA_008830245.1	Cronobacter sakazakii	MOD1-E656	ASM883024v1	USA	North America		Not Provided	Unknown	Unknown and Unclassified Sources
ND_NC1044	NCBI	NA	GCA_008830305.1	Cronobacter sakazakii	MOD1_CDC 1059-77	ASM883030v1	USA	North America		missing	1977	Unknown and Unclassified Sources
ND_NC1045	NCBI	NA	GCA_008830325.1	Cronobacter sakazakii	MOD1_E602	ASM883032v1	Ireland	Europe		missing	2019	Unknown and Unclassified Sources
ND_NC1046	NCBI	NA	GCA_008830345.1	Cronobacter sakazakii	MOD1_LR691	ASM883034v1	USA	North America		soy protein	2006	Food and Food Ingredients
ND_NC1047	NCBI	NA	GCA_008830395.1	Cronobacter sakazakii	MOD1_LR652	ASM883039v1	USA	North America		baby banana cereal	2005	Food and Food Ingredients
ND_NC1048	NCBI	NA	GCA_008922025.1	Cronobacter sakazakii	MOD1_2011-18-05-03	ASM892202v1	USA	North America		opened powdered infant formula	2011	Food and Food Ingredients
ND_NC1049	NCBI	NA	GCA_008922065.1	Cronobacter sakazakii	MOD1_CDC 9363-75	ASM892206v1	USA	North America		missing	1975	Unknown and Unclassified Sources
ND_NC1051	NCBI	NA	GCA_015350575.1	Cronobacter sakazakii	MOD1_GK1152	ASM1535057v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC1052	NCBI	NA	GCA_015350595.1	Cronobacter sakazakii	MOD1_GK1153	ASM1535059v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC1053	NCBI	NA	GCA_015350625.1	Cronobacter sakazakii	MOD1_GK1151	ASM1535062v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC1054	NCBI	NA	GCA_015350665.1	Cronobacter sakazakii	MOD1_GK1521	ASM1535066v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC1055	NCBI	NA	GCA_015351615.1	Cronobacter sakazakii	MOD1_GK1519	ASM1535161v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC1056	NCBI	NA	GCA_015352375.1	Cronobacter sakazakii	MOD1_GK961	ASM1535237v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC1057	NCBI	NA	GCA_015353215.1	Cronobacter sakazakii	MOD1_GK1315	ASM1535321v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC1058	NCBI	NA	GCA_015353235.1	Cronobacter sakazakii	MOD1_GK1314	ASM1535323v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC1059	NCBI	NA	GCA_015353275.1	Cronobacter sakazakii	MOD1_GK1161	ASM1535327v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC1060	NCBI	NA	GCA_015353295.1	Cronobacter sakazakii	MOD1_GK1574	ASM1535329v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC1061	NCBI	NA	GCA_015353335.1	Cronobacter sakazakii	MOD1_GK1265	ASM1535333v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC1062	NCBI	NA	GCA_015353355.1	Cronobacter sakazakii	MOD1_GK1312	ASM1535335v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC1063	NCBI	NA	GCA_015353375.1	Cronobacter sakazakii	MOD1_GK1516	ASM1535337v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC1064	NCBI	NA	GCA_015353395.1	Cronobacter sakazakii	MOD1_GK1515	ASM1535339v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC1065	NCBI	NA	GCA_015353425.1	Cronobacter sakazakii	MOD1_GK1514	ASM1535342v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC1066	NCBI	NA	GCA_015353455.1	Cronobacter sakazakii	MOD1_GK1359	ASM1535345v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC1067	NCBI	NA	GCA_015353515.1	Cronobacter sakazakii	MOD1_GK1513	ASM1535351v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC1068	NCBI	NA	GCA_015353575.1	Cronobacter sakazakii	MOD1_GK955	ASM1535357v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC1069	NCBI	NA	GCA_015353595.1	Cronobacter sakazakii	MOD1_GK1328	ASM1535359v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC1070	NCBI	NA	GCA_015353615.1	Cronobacter sakazakii	MOD1_GK1329	ASM1535361v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC1071	NCBI	NA	GCA_015353635.1	Cronobacter sakazakii	MOD1_GK797	ASM1535363v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC1072	NCBI	NA	GCA_015353675.1	Cronobacter sakazakii	MOD1_GK1352	ASM1535367v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC1073	NCBI	NA	GCA_015353695.1	Cronobacter sakazakii	MOD1_GK1353	ASM1535369v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC1074	NCBI	NA	GCA_015353715.1	Cronobacter sakazakii	MOD1_GK1317	ASM1535371v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC1075	NCBI	NA	GCA_015353735.1	Cronobacter sakazakii	MOD1_GK1327	ASM1535373v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC1076	NCBI	NA	GCA_015353755.1	Cronobacter sakazakii	MOD1_GK1031	ASM1535375v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC1077	NCBI	NA	GCA_015353795.1	Cronobacter sakazakii	MOD1_GK1316	ASM1535379v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC1078	NCBI	NA	GCA_015353815.1	Cronobacter sakazakii	MOD1_GK1318	ASM1535381v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC1079	NCBI	NA	GCA_015353835.1	Cronobacter sakazakii	MOD1_GK1321	ASM1535383v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC1080	NCBI	NA	GCA_015353855.1	Cronobacter sakazakii	MOD1_GK1319	ASM1535385v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC1081	NCBI	NA	GCA_015353875.1	Cronobacter sakazakii	MOD1_GK1324	ASM1535387v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC1082	NCBI	NA	GCA_015353895.1	Cronobacter sakazakii	MOD1_GK1320	ASM1535389v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
ND_NC1083	NCBI	NA	GCA_015353915.1	Cronobacter sakazakii	MOD1_GK1322	ASM1535391v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2015	Environmental Samples
